sig_id,group
id_ded13d2e5,157
id_ded2ac8ef,482
id_ded541d15,536
id_ded641c0c,47
id_ded756ab0,52
id_ded863ba9,5
id_dedb2076e,1
id_deddb24d9,14
id_dedfd6644,1
id_dee485cdf,1
id_dee6588d0,157
id_dee8b865f,52
id_dee91a9e3,116
id_deefba58b,261
id_def17cc85,127
id_def49d03d,97
id_defa6dd21,25
id_defe764c9,1
id_defe8f66a,301
id_defeb2cbd,105
id_df00c21f2,320
id_df0372705,13
id_df0435260,16
id_df05297a4,10
id_df068cec2,1
id_df06a6de0,1
id_df0c33ffd,102
id_df0ff5a1f,304
id_df12a92b4,13
id_df12ae410,262
id_df141335d,10
id_df19497c8,682
id_df1a8d0aa,311
id_df1a9501d,156
id_df1fa6e97,33
id_df26cb0a8,110
id_df2759459,28
id_df279f836,38
id_df28171bb,16
id_df2be0fdf,24
id_df2df07ef,1
id_df3322124,1
id_df3596e17,53
id_df3a1adcc,637
id_df3a1c13d,175
id_df3b527cc,3
id_df3b76633,1
id_df3cad032,262
id_df3f2f56f,1
id_df3f466de,1
id_df446ad27,80
id_df486e39a,188
id_df48b1261,168
id_df4b315ba,9
id_df50edb50,52
id_df52be3fe,269
id_df53cb851,598
id_df53d629d,54
id_df5626c65,53
id_df59d902e,53
id_df5d9d0f2,13
id_df5e9d94b,1
id_df605f0fe,42
id_df6307edd,13
id_df632f8d5,234
id_df699a163,1
id_df6f32e4f,40
id_df702582f,76
id_df781723d,5
id_df7cb2a2e,1
id_df824bfc0,1
id_df84f1c4f,256
id_df853c883,363
id_df87589b4,52
id_df891afb2,110
id_df89287c3,157
id_df89a66cb,603
id_df89b85da,114
id_df8b7fa74,39
id_df8bbb340,1
id_df8d24634,1
id_df8ef0340,600
id_df8f1b9d3,53
id_df91c63f7,153
id_df96448ac,427
id_df975830d,1
id_df9791234,268
id_df97ac582,76
id_df98438a6,203
id_df9f7b504,104
id_dfa0dc4f0,494
id_dfadd64ff,13
id_dfb16ab09,98
id_dfb4e4366,105
id_dfb59e1cb,660
id_dfbe8cfe3,355
id_dfbf32597,1
id_dfc17da12,1
id_dfc502261,453
id_dfc691195,1
id_dfc7ac7fa,94
id_dfc7fd744,71
id_dfc80e0cd,31
id_dfccfa2c2,5
id_dfcfdeb4f,1
id_dfd36a9e8,58
id_dfddcb82a,116
id_dfe3f17ee,191
id_dfe546b78,40
id_dfe5d170f,1
id_dfe666182,1
id_dfe8b72fd,290
id_dfe9eb860,35
id_dfea81ebe,553
id_dfec7e6ba,20
id_dff559c76,1
id_e001ef73c,40
id_e003f0dd8,1
id_e005242da,184
id_e00f723eb,10
id_e01811856,200
id_e01b6d9f8,82
id_e0203bafc,228
id_e021e4c9c,5
id_e022214f4,599
id_e02293773,56
id_e0234cb16,115
id_e0275ff73,180
id_e0329b684,167
id_e03688ad0,1
id_e036a997e,416
id_e037de7be,287
id_e039665f3,514
id_e03ad160b,1
id_e03e1e474,1
id_e03ed6a62,56
id_e040fcfd6,53
id_e0421f40a,639
id_e056c9828,10
id_e05c36c6e,546
id_e062a8834,531
id_e0650d00f,54
id_e068b3f32,489
id_e06c94c65,1
id_e06cc56a4,53
id_e070a042f,667
id_e0745993a,325
id_e07489860,183
id_e076cc0ac,5
id_e078f460c,178
id_e07906185,112
id_e07a795a2,1
id_e07dd61e1,421
id_e081516c1,13
id_e0851236b,1
id_e085f2773,116
id_e08b67e23,13
id_e08fddfff,429
id_e090406bc,547
id_e0944d341,359
id_e09453fe5,54
id_e0971e8d2,87
id_e097b82f3,87
id_e09b1fedc,14
id_e09c9eb42,13
id_e09ecba10,105
id_e0a069de4,20
id_e0a0791bc,194
id_e0a246b1e,54
id_e0a2e15f4,116
id_e0a365aee,1
id_e0a5894d4,81
id_e0a70bad4,1
id_e0a7b4273,207
id_e0b8ca11f,232
id_e0ba351b2,91
id_e0bb1df51,54
id_e0bdbf9ec,38
id_e0bebd942,30
id_e0bf35074,544
id_e0bf5825b,1
id_e0c728064,80
id_e0c92f39b,25
id_e0c982d9e,1
id_e0cf26735,1
id_e0cf74767,34
id_e0d57d5ea,20
id_e0d595b24,3
id_e0d70b04a,1
id_e0d8dd474,168
id_e0db59098,13
id_e0e581318,5
id_e0e5da2a1,168
id_e0eab41ee,40
id_e0fd56ba8,370
id_e0fe30b2d,13
id_e0fefb051,92
id_e100ef173,254
id_e1055109e,122
id_e10632a08,34
id_e1079cb1f,118
id_e107db58b,35
id_e1084b72f,334
id_e10acb623,105
id_e10dfe961,7
id_e10f4e2c0,302
id_e11d7044f,1
id_e11fe840a,589
id_e123b1530,13
id_e12507a97,30
id_e12b215d4,56
id_e1303ed8f,60
id_e130f3584,1
id_e1326f419,1
id_e13b19a4b,20
id_e13ba9052,370
id_e13d51338,136
id_e141bcab5,3
id_e141fd0ee,24
id_e14a23ccc,1
id_e14ad6c40,1
id_e14b9d6df,237
id_e14dd4aea,34
id_e14e7f34b,1
id_e15127c40,110
id_e15225156,449
id_e154a45d4,118
id_e15bd4057,189
id_e15cb3950,30
id_e15ce5718,1
id_e15f0033f,18
id_e161f7815,128
id_e1636d6d4,195
id_e164fc3f4,1
id_e16b1376f,40
id_e1723dc4a,1
id_e174b14c3,47
id_e176dd23a,393
id_e17a1d6f6,234
id_e17cc6e44,256
id_e17d30659,86
id_e17e78a32,1
id_e180c2c94,30
id_e182336a7,1
id_e184ed55c,1
id_e185d7a34,1
id_e18b87a34,54
id_e1932ca4d,26
id_e194187f2,116
id_e19571fcc,47
id_e195d77b4,20
id_e1980cc9b,624
id_e19b1d283,13
id_e19bd5906,1
id_e19cbbe01,420
id_e19e00910,1
id_e19fd9793,168
id_e19fe6479,201
id_e1a57e4a0,1
id_e1b07c92a,76
id_e1b365069,13
id_e1b70cf08,148
id_e1b813094,1
id_e1b9aae2e,367
id_e1ba7084a,110
id_e1bb9d66f,25
id_e1bba221f,1
id_e1bcc65df,28
id_e1c4c81ad,469
id_e1c7fa359,85
id_e1c8a5666,1
id_e1c8f0d95,1
id_e1cb5954a,205
id_e1cb9b757,673
id_e1ce862e2,125
id_e1d14f6c1,1
id_e1dcfc242,1
id_e1dfb0541,1
id_e1e353fe5,460
id_e1e3cacc8,1
id_e1e9a17e7,1
id_e1eae1cc8,1
id_e1f1fc34e,102
id_e1f2362ff,206
id_e1f42fa38,54
id_e1f581bec,33
id_e1f5b9ecc,130
id_e1fcb43c9,525
id_e1fed5386,416
id_e1ff57ef2,1
id_e1ffa4e9d,1
id_e2042ca3c,127
id_e20472d5b,1
id_e2048609c,47
id_e20b3c49b,212
id_e20b5fce5,157
id_e20b7763f,156
id_e211536e4,626
id_e211c349b,1
id_e2138928b,635
id_e219b30b4,34
id_e2200d14b,1
id_e2224bd18,105
id_e223b3b5d,55
id_e227d7011,1
id_e22f78a86,1
id_e2341ff15,1
id_e23462dd4,441
id_e23721af2,393
id_e23a0dd67,47
id_e23ae6a91,53
id_e23c837a7,1
id_e242382f7,427
id_e246df211,1
id_e24d3c900,359
id_e24f8eca2,1
id_e2553381a,1
id_e2579d53a,191
id_e25a5cb18,88
id_e25a5e2a1,1
id_e25b62cb0,345
id_e25e12451,13
id_e261967e8,47
id_e265734d0,165
id_e269c4b5b,208
id_e26bff1ab,65
id_e26d18ae4,1
id_e26f1a92c,383
id_e2735f0bc,116
id_e2738813f,1
id_e27567154,110
id_e275ff183,1
id_e27862797,0
id_e279e7ccb,233
id_e27f6324a,375
id_e2885da68,1
id_e2903ab6e,10
id_e2956df22,56
id_e29775232,168
id_e29880cff,1
id_e29ab4e12,121
id_e29b2d47c,47
id_e29cf4e38,184
id_e29f3f417,514
id_e2a27adeb,18
id_e2ab3c82c,3
id_e2ad2f618,168
id_e2aeb592c,13
id_e2afc28d1,1
id_e2b057157,191
id_e2b2302c5,110
id_e2b2e8927,209
id_e2b85857a,205
id_e2b97ff2f,1
id_e2bdc9ed1,43
id_e2c4c8025,178
id_e2c4d4973,1
id_e2c686f94,473
id_e2c9d1cd3,107
id_e2cd84e7f,76
id_e2cecce49,110
id_e2cf42a62,352
id_e2d0dfaca,169
id_e2d133751,26
id_e2d562a89,18
id_e2d71461c,474
id_e2d877354,168
id_e2dc87cc5,0
id_e2de38abb,1
id_e2df439fe,1
id_e2e921d22,1
id_e2ed709fb,157
id_e2eea3595,243
id_e2ef43117,108
id_e2ef5eeb0,10
id_e2f27eeb8,237
id_e2f748ec6,1
id_e2f91acc2,128
id_e2f91dd49,160
id_e2f97e399,158
id_e2ffa04bc,1
id_e301de79d,10
id_e3022ddf8,1
id_e3028521b,56
id_e3063fdf0,148
id_e30847db3,105
id_e308fb657,1
id_e3092b5a7,26
id_e310d7048,1
id_e312f3ad5,105
id_e3135e37a,228
id_e31f25419,1
id_e31fa875e,1
id_e31fbd4a7,412
id_e32041950,56
id_e32652693,3
id_e3282a414,13
id_e32896e1a,1
id_e32965dc3,1
id_e32b0145b,33
id_e32ba8a59,54
id_e32bf5f92,104
id_e32e59d51,10
id_e330ff244,1
id_e335c93cf,409
id_e33af6f36,345
id_e341a0c7a,324
id_e342ddf3e,28
id_e343e3df1,116
id_e345385d2,34
id_e347a678c,26
id_e34cb5b3c,447
id_e35297ffc,352
id_e3577eea5,3
id_e358fa316,148
id_e35cb8b5e,71
id_e35db5718,410
id_e3626b4d9,584
id_e3693d5e0,1
id_e369f6f63,377
id_e36cebb8a,465
id_e36d125b9,162
id_e37047fa9,119
id_e3733d823,394
id_e379a5b72,116
id_e37bc67e3,52
id_e37cd6d11,25
id_e3849a5a1,1
id_e385b252b,173
id_e388197cb,394
id_e38875c9f,287
id_e38b5e320,34
id_e38b76d85,596
id_e38be1ff3,445
id_e38e8d9b5,51
id_e3909b969,3
id_e390d4cc9,194
id_e390f5912,13
id_e392c2b82,269
id_e392d9956,143
id_e398b4113,10
id_e398d64c3,1
id_e39a9f6b6,291
id_e39d72f7a,98
id_e39d7b773,10
id_e39fe2a48,287
id_e3a09a7a7,435
id_e3a4517c6,13
id_e3a583aee,13
id_e3a5d7210,1
id_e3a815e1b,380
id_e3abbc2c1,52
id_e3bafaaca,25
id_e3bd8f784,1
id_e3c20c522,5
id_e3c8f1c91,54
id_e3ce29ca2,1
id_e3cf6ed4a,175
id_e3cf8ca4a,254
id_e3cf9ffbf,76
id_e3cfbdede,403
id_e3d0a0b58,344
id_e3d0c8864,165
id_e3d293e7a,303
id_e3d411c03,1
id_e3d444fc8,629
id_e3d639756,127
id_e3d92013a,207
id_e3dd801fd,47
id_e3dfcdb74,1
id_e3e538b92,38
id_e3e8a22dc,5
id_e3ec50abf,56
id_e3edd9881,1
id_e3ee1e8eb,1
id_e3ef9dbd7,141
id_e3f2529bb,80
id_e3f3aa5fc,1
id_e3f3f7649,1
id_e3f7eee29,523
id_e3f7fe95b,1
id_e3fb0e8e3,38
id_e3fca1868,92
id_e3ff7f3bf,16
id_e40070ec1,38
id_e40b4ced4,13
id_e413e2f21,52
id_e41786332,19
id_e41ea7fa5,237
id_e421a5b14,1
id_e425b5df9,26
id_e426f568a,169
id_e42d20b6d,105
id_e42d33caa,1
id_e42f16cdb,20
id_e430568e1,25
id_e430f34a9,25
id_e43229c88,127
id_e4330b762,25
id_e433d45fe,1
id_e4350c67d,550
id_e43908cc0,134
id_e43a7e96d,1
id_e43da5cca,25
id_e440b2077,1
id_e44294ee9,1
id_e443acb77,28
id_e4445f7c6,34
id_e446f1125,12
id_e44726729,34
id_e4494374f,47
id_e44ba2008,1
id_e44cbdaa5,341
id_e44d582fa,164
id_e44db73c9,158
id_e44f95471,452
id_e44fad5b8,1
id_e450e0ac7,1
id_e450e10eb,25
id_e454a8e45,53
id_e4568385c,260
id_e459a96d2,1
id_e459eeb8d,123
id_e461377e0,30
id_e465aeb47,10
id_e46c41761,1
id_e46c77807,458
id_e46e2fce8,1
id_e46fab631,205
id_e4745ecda,498
id_e475a7824,157
id_e47625aec,38
id_e479c194c,94
id_e479d4cb6,25
id_e47ab55db,1
id_e47c61682,47
id_e47dbc4c7,64
id_e48408c32,211
id_e484288c0,3
id_e4865c0ea,359
id_e48dd3189,42
id_e4911ab6e,13
id_e491f1db8,13
id_e49327ec1,448
id_e4933ad96,20
id_e4951f794,76
id_e4982f8f8,168
id_e49faba99,16
id_e49fc04d6,1
id_e4a300a4d,80
id_e4a3ccf1a,92
id_e4a670035,1
id_e4a96e5b3,82
id_e4ab9bb4d,165
id_e4ac2d4dc,604
id_e4ac34e41,24
id_e4ae3e588,10
id_e4b0f3306,1
id_e4b1c6f92,421
id_e4b466184,90
id_e4b6a1bdf,26
id_e4bc80e5a,47
id_e4bc848ad,3
id_e4be42664,620
id_e4c2bf289,38
id_e4c8be8b3,14
id_e4c9ab992,96
id_e4cf2568f,34
id_e4cf7f0c7,342
id_e4d140709,25
id_e4d4f23f0,228
id_e4d5adf1e,409
id_e4d5d2a55,13
id_e4e23821b,1
id_e4e2eea41,69
id_e4e5502a8,54
id_e4e599a25,10
id_e4e7d63e9,1
id_e4eb15a80,552
id_e4ebe1469,1
id_e4eee6865,47
id_e4f00b446,1
id_e4f2af1e2,38
id_e4f775263,5
id_e4fad5373,47
id_e4fc06465,5
id_e4feb5a14,200
id_e5067cbc2,13
id_e50de5e77,1
id_e51044992,42
id_e51a72ff9,16
id_e51bb23cf,306
id_e51cf3a5d,40
id_e51cf544f,1
id_e51f1da2c,219
id_e523a40c4,1
id_e52a240d3,157
id_e52b6021d,287
id_e53160f60,35
id_e5359fe14,349
id_e53997e6b,254
id_e53a80916,107
id_e53aa906e,339
id_e53b42b47,25
id_e54112777,16
id_e5413900b,1
id_e541f7d81,273
id_e544b6717,1
id_e5453727d,1
id_e5500b514,1
id_e5510d37a,1
id_e5529ed14,54
id_e554c09b6,71
id_e55541fc4,18
id_e55575263,28
id_e559d7408,414
id_e55b3ea58,183
id_e55b7174a,121
id_e55d69f0a,47
id_e55db10c4,98
id_e55e7359a,197
id_e56075dce,414
id_e563abe78,34
id_e563c01d2,244
id_e5669d5fd,1
id_e566c136e,228
id_e567d1e24,652
id_e567d23a5,423
id_e569a02f9,72
id_e569fc03d,1
id_e56a0e81a,1
id_e56fe466c,1
id_e57590893,1
id_e577d0dc2,1
id_e57f16311,14
id_e580f481c,409
id_e582d17bf,402
id_e58401f0c,170
id_e584182a5,121
id_e58576cb3,85
id_e58c7ce09,3
id_e58f6836c,9
id_e59188f96,1
id_e5936161d,13
id_e59b4138d,228
id_e59d4b9b1,1
id_e5a54d054,1
id_e5a5b9443,80
id_e5aa575a0,265
id_e5ac1b54d,169
id_e5ae8674c,1
id_e5af454df,34
id_e5aff349e,1
id_e5b758d33,10
id_e5babf957,1
id_e5bbc5991,1
id_e5c50e4af,118
id_e5c8ea466,271
id_e5c99bba5,69
id_e5cb7d8a2,265
id_e5d04ab28,275
id_e5d1a1f16,13
id_e5d2eff94,42
id_e5d837c5b,1
id_e5db2f1c1,1
id_e5e43c721,16
id_e5e7b613a,1
id_e5e8e5db4,26
id_e5e9e212a,25
id_e5ead21c1,16
id_e5eb05460,1
id_e5ebf3019,1
id_e5ed90b0e,76
id_e5eecf068,35
id_e5f0f3192,121
id_e5f52410e,421
id_e5f8636a0,1
id_e5f9e3b4c,620
id_e5fa20e08,5
id_e5fafbfb1,34
id_e5fdd7112,235
id_e5ffe85ba,94
id_e601b3d3d,126
id_e6032ecb1,108
id_e604f2390,165
id_e60c9bb57,1
id_e6112ade1,97
id_e611445e6,1
id_e6170ff99,675
id_e61a32bb2,30
id_e61bfd968,526
id_e61f22fa9,260
id_e624b8c77,1
id_e624d04de,5
id_e62ce9e92,3
id_e6333fc89,1
id_e636c4c3b,320
id_e638db82b,1
id_e63b09bab,53
id_e63bd949d,1
id_e64397295,277
id_e6457ea77,1
id_e6471d5a7,52
id_e6474b86d,1
id_e64b30917,5
id_e64d8e450,34
id_e64f32375,183
id_e64f6c7b8,25
id_e6507d3bc,24
id_e654b453f,6
id_e6555141b,1
id_e65860a94,54
id_e658b3bc4,1
id_e65cbe66b,168
id_e662a654d,1
id_e66532498,121
id_e666d00c5,34
id_e66c0657c,122
id_e66cee11b,1
id_e66d84c9d,40
id_e66de2840,136
id_e66f24f2a,13
id_e67791748,38
id_e679e8b67,127
id_e6819fc19,289
id_e68546ae6,1
id_e687ad7aa,428
id_e68ae43c4,122
id_e68e68219,35
id_e692f4fee,158
id_e6936f697,156
id_e696de075,164
id_e69bd3923,1
id_e69cad3d2,273
id_e6a7b6285,632
id_e6a83df0f,1
id_e6a847a00,1
id_e6aad735e,174
id_e6aeb67d5,1
id_e6afbcb4e,1
id_e6affbdea,1
id_e6b134b01,30
id_e6b90e686,34
id_e6ba2df22,90
id_e6bcbd588,227
id_e6c103666,1
id_e6c4b499c,599
id_e6c9ae691,156
id_e6d37d055,345
id_e6d5612a8,98
id_e6d8d9a75,54
id_e6da104d7,396
id_e6db660e8,14
id_e6dc0d8b5,98
id_e6e6d8abc,32
id_e6e6f90de,102
id_e6e90166e,130
id_e6ea4bb40,38
id_e6eb78fbb,10
id_e6ec45046,417
id_e6f2d9eb9,189
id_e701b682a,261
id_e70289852,204
id_e703ddf86,375
id_e705cfa04,471
id_e7087bdc9,34
id_e7098280c,1
id_e709f5ddb,38
id_e709fd93d,25
id_e70b2f226,40
id_e70b5e472,133
id_e71001d7f,1
id_e7114d627,473
id_e7120d779,25
id_e714f26f0,1
id_e71709232,481
id_e717d8d8e,1
id_e71b1f2fd,3
id_e72513de1,191
id_e726b5453,3
id_e7290a9ed,362
id_e72a06b6c,56
id_e72a922db,205
id_e72e3a5f2,114
id_e72f44d74,30
id_e731b25a3,91
id_e732c6d91,6
id_e737deb13,1
id_e7391c385,58
id_e73a57673,324
id_e73d23ba7,1
id_e73fe3495,337
id_e740d2466,1
id_e74526544,28
id_e745ca7ce,262
id_e746083de,20
id_e7476a022,1
id_e7547de97,520
id_e755e8141,319
id_e7566066d,1
id_e75a18961,557
id_e75bb9780,1
id_e75c11349,34
id_e75c3442f,1
id_e762fbc2e,56
id_e767c010a,3
id_e768562b5,1
id_e76993738,33
id_e76ba1b84,1
id_e7731b10c,33
id_e775891aa,105
id_e77ec0ade,321
id_e781e26a4,69
id_e78210725,487
id_e784267cd,38
id_e784ee6a7,291
id_e787bb5b4,64
id_e78dc86cf,1
id_e790dcdb3,1
id_e79465059,265
id_e7989f7b6,34
id_e79ba22c6,1
id_e7a01b0b1,1
id_e7a0ef575,363
id_e7a16e7be,347
id_e7a598de7,56
id_e7a80b32a,3
id_e7a86c67b,14
id_e7aa0d086,13
id_e7ad16295,25
id_e7ad2add6,168
id_e7ae52b09,84
id_e7b158df6,25
id_e7b4a839b,26
id_e7b631ef9,1
id_e7b755be7,40
id_e7b83e9fe,20
id_e7ba9510b,305
id_e7be5eff7,27
id_e7c07368b,35
id_e7c396171,1
id_e7c5722a1,53
id_e7c5b1220,234
id_e7d77d095,439
id_e7db11ccd,82
id_e7db39e92,140
id_e7dc19e90,54
id_e7e02f5fb,1
id_e7e05ad5e,338
id_e7e0a4bc4,5
id_e7e129efa,128
id_e7e49e1fa,34
id_e7e9a02e0,20
id_e7f0231f0,157
id_e7f0f79c3,136
id_e7f11386b,56
id_e7f12ac01,205
id_e7f2cd6dd,20
id_e7f8c9db1,181
id_e8002ce6c,135
id_e802eab27,371
id_e80591afb,87
id_e805d1409,112
id_e807d25ad,183
id_e814c5671,217
id_e814c8682,52
id_e815f0a13,121
id_e81aa34d0,5
id_e81d08ff0,175
id_e81d6503f,126
id_e821ef533,53
id_e82354177,20
id_e8240624c,379
id_e825102eb,305
id_e825bfc62,1
id_e82a60df0,1
id_e82b6d3ec,3
id_e82fa169e,421
id_e83358055,40
id_e83415797,270
id_e835ac7d2,497
id_e83720bd3,1
id_e83990678,30
id_e83c56b31,25
id_e83f3b42e,624
id_e8420f6d9,495
id_e847e45ac,372
id_e84837a1b,677
id_e84a648a4,191
id_e85146449,1
id_e851ea473,459
id_e853ac75f,1
id_e8590986b,1
id_e85d82cdc,95
id_e85e83e80,304
id_e85ec5b46,141
id_e861a9b2a,1
id_e8637f695,1
id_e8641e9e8,54
id_e86846f0d,38
id_e86878e30,13
id_e872e9773,1
id_e87626763,34
id_e876b9f01,1
id_e87753f3a,30
id_e87815259,160
id_e87d33e44,165
id_e87f6ec78,169
id_e87f8bc60,1
id_e88001c5f,228
id_e88568998,1
id_e886e7022,94
id_e8895c42b,646
id_e8899f0df,377
id_e88bde1c9,81
id_e88e993ff,76
id_e89110a15,43
id_e8911c58b,1
id_e89827930,1
id_e89a70e77,47
id_e89ac3b19,47
id_e8a2566f0,486
id_e8a57b916,274
id_e8a7a1fb9,69
id_e8abd2fb8,54
id_e8adc38e8,190
id_e8aec1a2f,352
id_e8b50dc41,80
id_e8b629224,261
id_e8ba1c7c7,659
id_e8bdcf771,549
id_e8c0fb950,267
id_e8c33d597,1
id_e8c3df5b4,537
id_e8c768cad,1
id_e8cc00b93,1
id_e8cd13040,220
id_e8ce8e52c,56
id_e8cee6cdc,1
id_e8cf1b9f0,1
id_e8cf68ea3,415
id_e8d15647c,53
id_e8d1f4aef,1
id_e8d48b1f7,594
id_e8d80e69b,194
id_e8dc2125c,53
id_e8ddfb2d1,260
id_e8de06304,10
id_e8df460d1,127
id_e8e474e2c,1
id_e8e680cce,110
id_e8e6a101f,1
id_e8e961d5f,14
id_e8e98b14e,1
id_e8edabb3d,35
id_e8ef041e1,28
id_e8f2e2df0,445
id_e8f3d598e,76
id_e8f6c5259,168
id_e8f8dd0a2,80
id_e8fedcabf,379
id_e8ff7bd81,1
id_e8ffc947a,1
id_e900a00bd,20
id_e904ca3b3,291
id_e908491cb,1
id_e91171a6d,421
id_e9190ae1f,1
id_e91dc177a,547
id_e91e143b6,87
id_e91fab646,54
id_e92015e5b,516
id_e920655d9,105
id_e9216d28e,13
id_e924ce910,47
id_e92b4069b,10
id_e92dfd6c4,38
id_e92e6b14f,217
id_e930ad37a,30
id_e937a9d0c,1
id_e938af186,320
id_e93d6fc04,226
id_e93dd23fc,375
id_e9406900a,650
id_e94220660,115
id_e94375153,10
id_e94524e4c,26
id_e9487d569,213
id_e94f9909d,1
id_e95044219,1
id_e9560dd88,1
id_e95a57091,326
id_e95cfe761,379
id_e95f2dc5f,54
id_e96121216,1
id_e965769e1,335
id_e967446e4,187
id_e96997727,393
id_e96bae5eb,56
id_e975f7b25,1
id_e975fb861,374
id_e97618ec1,30
id_e97b61646,91
id_e9810cdd7,69
id_e9887cd95,344
id_e98d7164c,261
id_e990c7bdf,1
id_e991ac9b8,631
id_e9944caa4,158
id_e996f2238,1
id_e997fb7ad,1
id_e998226cb,1
id_e999f8782,13
id_e99b24637,168
id_e99e47e58,37
id_e99f535d1,1
id_e9a164c88,446
id_e9a29d2c5,452
id_e9a98de61,5
id_e9ab1e5ac,252
id_e9ad8d9ba,1
id_e9adea182,338
id_e9bef2e76,54
id_e9c15f18a,254
id_e9c1758c0,217
id_e9c187b6e,266
id_e9c2a8676,47
id_e9cbf3fc3,287
id_e9cc35f93,38
id_e9d0ae97b,205
id_e9d1d478e,494
id_e9d43d8a7,85
id_e9d80d6e6,425
id_e9d90a4b7,261
id_e9dd356bf,468
id_e9ddd81e3,98
id_e9decd152,218
id_e9df0e994,12
id_e9df58edf,145
id_e9e087976,14
id_e9e435059,26
id_e9e601ea8,1
id_e9e9fbdf1,13
id_e9ec8653e,574
id_e9ed24ea3,131
id_e9efe43a0,11
id_e9f2bb269,624
id_e9f363c6b,269
id_e9f3982e1,541
id_e9f4f37bd,163
id_e9f7d86b3,81
id_ea06d6c5c,54
id_ea0878d7e,559
id_ea09545df,47
id_ea0a2b51c,1
id_ea0acabe4,85
id_ea0e5703a,10
id_ea0f9612c,386
id_ea10bc475,37
id_ea17a8181,56
id_ea1b3b1fa,10
id_ea1b9802d,19
id_ea1bab496,62
id_ea1f019b8,1
id_ea235b364,25
id_ea249e673,71
id_ea2b1f84b,1
id_ea2b9ba21,578
id_ea2c4cf0e,13
id_ea2cff9ce,261
id_ea2e41062,32
id_ea303d97a,28
id_ea3150496,28
id_ea33f753a,13
id_ea45b078d,477
id_ea53e411e,170
id_ea546fc4a,127
id_ea5521298,1
id_ea5930846,290
id_ea5a2655b,102
id_ea5f6e47e,287
id_ea5fc7f44,275
id_ea6058ca8,76
id_ea6061df2,105
id_ea6500454,47
id_ea674e6a2,25
id_ea6be8295,658
id_ea6d92dde,61
id_ea7169a5d,217
id_ea743031d,180
id_ea74d7849,53
id_ea7797ace,1
id_ea79642b9,1
id_ea7c26ea3,206
id_ea7efca55,47
id_ea80f8ca0,302
id_ea84db1b9,25
id_ea86c181a,310
id_ea89dcaa2,1
id_ea8ac0783,1
id_ea903dc55,243
id_ea924bb00,26
id_ea94dfaae,590
id_ea9500a74,80
id_ea9759b6b,341
id_ea9dea89a,40
id_ea9ef2fd4,1
id_eaa225edf,188
id_eaa317e68,31
id_eaa4575e5,135
id_eaa4b52c2,13
id_eaae08467,16
id_eab0679dd,1
id_eabee054b,252
id_eac18f875,157
id_eac3ab7c5,47
id_eacbe7807,1
id_eacc12dc9,115
id_ead312982,262
id_ead564b10,47
id_ead62f1aa,1
id_ead677751,1
id_eadd38d71,257
id_eae187f26,54
id_eae279fca,22
id_eaf2628d9,1
id_eaf3555de,71
id_eaf62f46b,275
id_eaf702e9f,376
id_eaf8a3493,34
id_eafb9d70e,13
id_eafee64b0,643
id_eb024467b,1
id_eb03324d9,168
id_eb04c174f,1
id_eb0602933,110
id_eb081d5be,287
id_eb112944d,447
id_eb136b93f,122
id_eb17548a5,402
id_eb1da3682,1
id_eb214a054,42
id_eb22048f7,105
id_eb233ab56,67
id_eb28ccb60,119
id_eb2d47380,1
id_eb2dd6ae7,58
id_eb316bb23,273
id_eb32c0fb3,38
id_eb3451e15,142
id_eb37c11bd,355
id_eb39f4dec,1
id_eb3abd59d,26
id_eb3b41cd4,40
id_eb3d00d02,130
id_eb414da45,25
id_eb44ef064,404
id_eb47b3370,146
id_eb4ac9715,314
id_eb57c5102,1
id_eb5f8e61d,104
id_eb64d285a,323
id_eb680e83a,16
id_eb6acd033,145
id_eb6bdc485,515
id_eb6f38631,1
id_eb73115f2,484
id_eb73de168,341
id_eb73f5acb,18
id_eb7855de5,88
id_eb7957295,40
id_eb79755b6,38
id_eb7987d40,85
id_eb7c5515c,1
id_eb8892572,1
id_eb896c571,1
id_eb8b4f216,1
id_eb8c76908,316
id_eb8ea3423,69
id_eb96f2567,35
id_eb98ce00e,302
id_eb9ac2e4c,1
id_eb9e1d6ff,1
id_eba09512e,1
id_eba163b91,40
id_eba83305c,317
id_ebaa991c6,16
id_ebabe9367,94
id_ebb0ad7c0,240
id_ebb3ce1ae,38
id_ebb5a91c8,455
id_ebb7453cd,157
id_ebbbdfa2f,1
id_ebbd70844,1
id_ebbd9a709,194
id_ebbe0000d,184
id_ebbf7c7f0,110
id_ebc041ed4,238
id_ebc4ee178,108
id_ebc91ad35,168
id_ebcc0fb15,320
id_ebcf3ecef,13
id_ebcfa1438,319
id_ebd18e107,13
id_ebd60aafd,1
id_ebd87fa53,1
id_ebd8e05e4,1
id_ebe05e041,105
id_ebe17653e,670
id_ebe17c856,1
id_ebe20b3ee,10
id_ebec0f8b5,1
id_ebec83abd,236
id_ebec8b17a,20
id_ebee0318e,116
id_ebee494f3,617
id_ebee6d427,25
id_ebf387cc7,446
id_ebf3b6b36,165
id_ebf966b6b,547
id_ebfb5a0ed,130
id_ebfebed8d,116
id_ec077c338,551
id_ec1179bfc,169
id_ec1350050,219
id_ec1532727,1
id_ec1957bdc,47
id_ec1c32780,686
id_ec1e09793,1
id_ec1fb0860,537
id_ec21ac568,1
id_ec2f24878,552
id_ec319843a,1
id_ec3535fc8,13
